book,book_abbr,chapter,chapter_abbr,type,name,name_join,character_url
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Character,Reanne Corly,Reanne Corly,/wiki/Reanne_Corly
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Character,Sumeko Karistovan,Sumeko Karistovan,/wiki/Sumeko_Karistovan
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Character,Kirstian Chalwin,Kirstian Chalwin,/wiki/Kirstian_Chalwin
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Min,Elmindreda Farshaw,/wiki/Min
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Cadsuane,Cadsuane Melaidhrin,/wiki/Cadsuane
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Amys,Amys,/wiki/Amys
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Bera,Bera Harkin,/wiki/Bera
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Kiruna,Kiruna Nachiman,/wiki/Kiruna
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Samitsu Tamagowa,Samitsu Tamagowa,/wiki/Samitsu_Tamagowa
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Dashiva,Aginor,/wiki/Dashiva
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Flinn,Damer Flinn,/wiki/Flinn
A Crown of Swords,ACOS,Ch40: Spears,40,Character,Galina Casban,Galina Casban,/wiki/Galina_Casban
The Path of Daggers,TPOD,Ch2: Unweaving,2,Referenced Character,Teslyn,Teslyn Baradon,/wiki/Teslyn
The Path of Daggers,TPOD,Ch2: Unweaving,2,Referenced Character,Joline,Joline Maza,/wiki/Joline
The Path of Daggers,TPOD,Ch2: Unweaving,2,Referenced Character,Tylin,Tylin Quintara Mitsobar,/wiki/Tylin
The Path of Daggers,TPOD,Ch2: Unweaving,2,Referenced Character,Beslan,Beslan Mitsobar,/wiki/Beslan
The Path of Daggers,TPOD,Ch2: Unweaving,2,Referenced Character,Sammael,Sammael,/wiki/Sammael
The Path of Daggers,TPOD,Ch2: Unweaving,2,Place,Farm,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Character,Sorilea,Sorilea,/wiki/Sorilea
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Character,Irgain Fatamed,Irgain Fatamed,/wiki/Irgain_Fatamed
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Character,Beldeine Nyram,Beldeine Nyram,/wiki/Beldeine_Nyram
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Character,Dimana,Dimana Corrand,/wiki/Dimana
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Character,Ispan Shefar,Ispan Shefar,/wiki/Ispan_Shefar
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Character,Chilares Arman,Chilares Arman,/wiki/Chilares_Arman
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Character,Careane Fransi,Careane Fransi,/wiki/Careane_Fransi
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Character,Cieryl Arjuna,Cieryl Arjuna,/wiki/Cieryl_Arjuna
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Character,Gholam,Gholam,/wiki/Gholam
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Narishma,Jahar Narishma,/wiki/Narishma
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Adley,Jonan Adley,/wiki/Adley
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Sumeko,Sumeko Karistovan,/wiki/Sumeko
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Corele,Corele Hovian,/wiki/Corele
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Weiramon,Weiramon Saniago,/wiki/Weiramon
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Sammael,Sammael,/wiki/Sammael
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Davram Bashere,Davram t'Ghaline Bashere,/wiki/Davram_Bashere
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Deira Bashere,Deira ni Ghaline t'Bashere,/wiki/Deira_Bashere
A Crown of Swords,ACOS,Ch40: Spears,40,Character,Therava,Therava,/wiki/Therava
A Crown of Swords,ACOS,Ch40: Spears,40,Character,Sevanna,Sevanna,/wiki/Sevanna
A Crown of Swords,ACOS,Ch40: Spears,40,Character,Rhiale,Rhiale,/wiki/Rhiale
A Crown of Swords,ACOS,Ch40: Spears,40,Character,Efalin,Efalin,/wiki/Efalin
A Crown of Swords,ACOS,Ch40: Spears,40,Character,Bendhuin,Bendhuin,/wiki/Bendhuin
The Path of Daggers,TPOD,Ch2: Unweaving,2,Place,Ebou Dar,,
The Path of Daggers,TPOD,Ch2: Unweaving,2,Referenced Place,Rahad,,
The Path of Daggers,TPOD,Ch2: Unweaving,2,Referenced Place,Shiota,,
The Path of Daggers,TPOD,Ch2: Unweaving,2,Referenced Place,Eharon,,
The Path of Daggers,TPOD,Ch2: Unweaving,2,Referenced Place,Tar Valon,,
The Path of Daggers,TPOD,Ch2: Unweaving,2,Item,Bowl of the Winds,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Ogier,,/wiki/Ogier
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Dragon Reborn,,/wiki/Dragon_Reborn
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Olver,Olver,/wiki/Olver
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Rand,Rand al'Thor,/wiki/Rand
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Mat,Matrim Cauthon,/wiki/Mat
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Joline Maza,Joline Maza,/wiki/Joline_Maza
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Elaida,Elaida do Avriny a'Roihan,/wiki/Elaida
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Liah,Liah,/wiki/Liah
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Gregorin den Lushenos,Gregorin Panar den Lushenos,/wiki/Gregorin_den_Lushenos
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Character,Moridin,Moridin,/wiki/Moridin
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Mat,Matrim Cauthon,/wiki/Mat
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Perrin,Perrin Aybara,/wiki/Perrin
A Crown of Swords,ACOS,Ch40: Spears,40,Character,Shaidar Haran,Shaidar Haran,/wiki/Shaidar_Haran
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Character,Alviarin,Alviarin Freidhen,/wiki/Alviarin
The Path of Daggers,TPOD,Ch2: Unweaving,2,Item,Amber turtle brooch,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Adeleas,Adeleas Namelle,/wiki/Adeleas
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Davram Bashere,Davram t'Ghaline Bashere,/wiki/Davram_Bashere
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Mazrim Taim,Mazrim Taim,/wiki/Mazrim_Taim
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Rand al'Thor,Rand al'Thor,/wiki/Rand_al%27Thor
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Coladara,Coladara,/wiki/Coladara
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Tylin,Tylin Quintara Mitsobar,/wiki/Tylin
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Moghedien,Moghedien,/wiki/Moghedien
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Egwene,Egwene al'Vere,/wiki/Egwene
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Sorilea,Sorilea,/wiki/Sorilea
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Character,Amys,Amys,/wiki/Amys
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Place,Ebou Dar,,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Elayne,Elayne Trakand,/wiki/Elayne
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Padan Fain,Padan Fain,/wiki/Padan_Fain
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Aviendha,Aviendha,/wiki/Aviendha
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Lews Therin,Lews Therin Telamon,/wiki/Lews_Therin
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Alanna,Alanna Mosvani,/wiki/Alanna
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Nandera,Nandera,/wiki/Nandera
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Somara,Somara,/wiki/Somara
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Enaila,Enaila,/wiki/Enaila
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Merana Ambrey,Merana Ambrey,/wiki/Merana_Ambrey
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Rafela Cindal,Rafela Cindal,/wiki/Rafela_Cindal
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Character,Siuan,Siuan Sanche,/wiki/Siuan
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Character,Elaida,Elaida do Avriny a'Roihan,/wiki/Elaida
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Character,Sorilea,Sorilea,/wiki/Sorilea
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Character,Rand,Rand al'Thor,/wiki/Rand
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Character,Demandred,Demandred,/wiki/Demandred
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Aviendha,Aviendha,/wiki/Aviendha
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Careane,Careane Fransi,/wiki/Careane
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Lopin,Lopin,/wiki/Lopin
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,al'Lan Mandragoran,al'Lan Mandragoran,/wiki/Al%27Lan_Mandragoran
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Nynaeve al'Meara,el'Nynaeve ti al'Meara Mandragoran,/wiki/Nynaeve_al%27Meara
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Matrim Cauthon,Matrim Cauthon,/wiki/Matrim_Cauthon
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Merilille,Merilille Ceandevin,/wiki/Merilille
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Nerim,Nerim,/wiki/Nerim
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Thomdril Merrilin,Thomdril Merrilin,/wiki/Thomdril_Merrilin
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Kiruna,Kiruna Nachiman,/wiki/Kiruna
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Elaida do Avriny a'Roihan,Elaida do Avriny a'Roihan,/wiki/Elaida_do_Avriny_a%27Roihan
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Brys,,/wiki/Brys
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Place,Tarasin Palace,,
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Place,Tremalking,,
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Place,Sea of Storms,,
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Place,World's End,,
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Place,Mayene,,
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Referenced Place,Altara,,
The Path of Daggers,TPOD,Ch1: To Keep the Bargain,1,Item,Bowl of the Winds,,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Eben Hopwil,Eben Hopwil,/wiki/Eben_Hopwil
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Fedwin Morr,Fedwin Morr,/wiki/Fedwin_Morr
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Sorilea,Sorilea,/wiki/Sorilea
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Mazrim Taim,Mazrim Taim,/wiki/Mazrim_Taim
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Character,Mattin Stepaneos den Balgar,Mattin Stepaneos den Balgar,/wiki/Mattin_Stepaneos_den_Balgar
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Place,Illian (city),,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Place,Sun Palace,,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Place,Caemlyn,,
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Character,Semirhage,Semirhage,/wiki/Semirhage
A Crown of Swords,ACOS,Ch40: Spears,40,Place,Kinslayer's Dagger,,
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Place,Cairhien,,
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Place,Rhuidean,,
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Place,Illian,,
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Place,Ghealdan,,
A Crown of Swords,ACOS,Ch40: Spears,40,Referenced Place,Arad Doman,,
The Path of Daggers,TPOD,Ch11: Questions and an Oath,11,Character,Seanchan,Seanchan,/wiki/Seanchan
The Path of Daggers,TPOD,Ch13: Floating Like Snow,13,Character,Marac den Norvin,Marac den Norvin,/wiki/Marac_den_Norvin
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Tylin Quintara Mitsobar,Tylin Quintara Mitsobar,/wiki/Tylin_Quintara_Mitsobar
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Reanne,Reanne Corly,/wiki/Reanne
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Riselle,Riselle,/wiki/Riselle
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Sumeko,Sumeko Karistovan,/wiki/Sumeko
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Juilin Sandar,Juilin Sandar,/wiki/Juilin_Sandar
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Birgitte Silverbow,Birgitte Silverbow,/wiki/Birgitte_Silverbow
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Renaile din Calon Blue Star,Renaile din Calon Blue Star,/wiki/Renaile_din_Calon_Blue_Star
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Coiren Saeldain,Coiren Saeldain,/wiki/Coiren_Saeldain
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Sarene Nemdahl,Sarene Nemdahl,/wiki/Sarene_Nemdahl
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Cadsuane Melaidhrin,Cadsuane Melaidhrin,/wiki/Cadsuane_Melaidhrin
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Katerine Alruddin,Katerine Alruddin,/wiki/Katerine_Alruddin
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Amys,Amys,/wiki/Amys
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Character,Galina,Galina Casban,/wiki/Galina
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Place,Shadar Logoth,,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Place,Stone of Tear,,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Place,Tear,,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Place,Caemlyn,,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Place,Dumai's Wells,,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Place,Andor,,
A Crown of Swords,ACOS,Ch41: A Crown of Swords,41,Referenced Place,Ebou Dar,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Sareitha Tomares,Sareitha Tomares,/wiki/Sareitha_Tomares
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Elayne Trakand,Elayne Trakand,/wiki/Elayne_Trakand
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Vandene,Vandene Namelle,/wiki/Vandene
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Famelle Juarde,Famelle Juarde,/wiki/Famelle_Juarde
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Harnan,Harnan,/wiki/Harnan
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Place,Black Hills,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Place,Cairhien,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Stedding,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Borderlands,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Blight,,
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Mat,Matrim Cauthon,/wiki/Mat
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Fergin,Fergin,/wiki/Fergin
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Metwyn,Metwyn,/wiki/Metwyn
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Character,Gorderan,Gorderan,/wiki/Gorderan
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Nalesean,Nalesean Aldiaya,/wiki/Nalesean
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Tar Valon,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Sun Palace,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Dumai's Wells,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Aramaelle,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Kandor,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Shayol Ghul,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Place,Saldaea,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Item,Sword of Kirukan,,
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Lan,al'Lan Mandragoran,/wiki/Lan
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Beslan,Beslan Mitsobar,/wiki/Beslan
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Nalesean,Nalesean Aldiaya,/wiki/Nalesean
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Vanin,Chel Vanin,/wiki/Vanin
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Nynaeve,el'Nynaeve ti al'Meara Mandragoran,/wiki/Nynaeve
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Elayne,Elayne Trakand,/wiki/Elayne
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Reanne Corly,Reanne Corly,/wiki/Reanne_Corly
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Falion Bhoda,Falion Bhoda,/wiki/Falion_Bhoda
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Ispan Shefar,Ispan Shefar,/wiki/Ispan_Shefar
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Beslan,Beslan Mitsobar,/wiki/Beslan
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Olver,Olver,/wiki/Olver
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Talmanes,Talmanes Delovinde,/wiki/Talmanes
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Vanin,Chel Vanin,/wiki/Vanin
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Moghedien,Moghedien,/wiki/Moghedien
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Item,Carved flower,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Item,Mindtrap,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Item,Saa,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Item,Throne of the Clouds,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Event,Borderlands,,
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Harnan,Harnan,/wiki/Harnan
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Sumeko Karistovan,Sumeko Karistovan,/wiki/Sumeko_Karistovan
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Perrin,Perrin Aybara,/wiki/Perrin
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Setalle Anan,Setalle Anan,/wiki/Setalle_Anan
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Nariene,Nariene,/wiki/Nariene
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Pips,Pips,/wiki/Pips
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Character,Pedron Niall,Pedron Niall,/wiki/Pedron_Niall
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Place,Ebou Dar,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Place,Tarasin Palace,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Rahad,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Event,Last Battle,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Referenced Event,War of Power,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Concept,Blight,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Concept,Gai'shain,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Concept,Da'tsang,,
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Ispan,Ispan Shefar,/wiki/Ispan
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Fergin,Fergin,/wiki/Fergin
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Gorderan,Gorderan,/wiki/Gorderan
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Metwyn,Metwyn,/wiki/Metwyn
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Mendair,Mendair,
A Crown of Swords,ACOS,Ch38: Six Stories,38,Character,Famelle Juarde,Famelle Juarde,/wiki/Famelle_Juarde
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Caemlyn,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Black Hills,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Arafel,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Rhuidean,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Aiel Waste,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Cordese Hills,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Rhannon Hills,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Blight,,
A Crown of Swords,ACOS,Ch39: Promises to Keep,39,Referenced Place,Falme,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Concept,Sha'rah,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Concept,Tcheran,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Concept,No'ri,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Concept,Wheel of Time,,
The Path of Daggers,TPOD,Prologue: Deceptive Appearances,Prologue,Group,White Tower,,
